topic,method,sample_index,ratio,time_usec,decompress_usec,uncompressed_MB,compressed_MB,compressed_zstd_MB
/os_cloud_node/points_decim_1,LZ4 only,74,0.527111,26879,2499,6,3.16267,
/os_cloud_node/points_decim_1,LZ4 only,75,0.52638,25090,2439,6,3.15828,
/os_cloud_node/points_decim_1,LZ4 only,76,0.531237,26179,2499,6,3.18742,
/os_cloud_node/points_decim_1,LZ4 only,77,0.537103,27109,2519,6,3.22262,
/os_cloud_node/points_decim_1,LZ4 only,78,0.53671,27294,2550,6,3.22026,
/os_cloud_node/points_decim_1,LZ4 only,79,0.538654,26477,2442,6,3.23192,
/os_cloud_node/points_decim_1,LZ4 only,80,0.544841,29640,2594,6,3.26904,
/os_cloud_node/points_decim_1,LZ4 only,81,0.543641,29575,2610,6,3.26184,
/os_cloud_node/points_decim_1,LZ4 only,82,0.545599,27009,2526,6,3.2736,
/os_cloud_node/points_decim_1,LZ4 only,83,0.550315,29198,2667,6,3.30189,
/os_cloud_node/points_decim_1,LZ4 only,84,0.547953,28566,2682,6,3.28772,
/os_cloud_node/points_decim_1,LZ4 only,85,0.547118,27535,2572,6,3.28271,
/os_cloud_node/points_decim_1,LZ4 only,86,0.544493,28369,2599,6,3.26696,
/os_cloud_node/points_decim_1,LZ4 only,87,0.545166,28815,2632,6,3.271,
/os_cloud_node/points_decim_1,LZ4 only,88,0.544057,25979,2452,6,3.26434,
/os_cloud_node/points_decim_1,LZ4 only,89,0.54415,8566,1390,6,3.2649,
/os_cloud_node/points_decim_1,LZ4 only,90,0.546714,26887,2494,6,3.28029,
/os_cloud_node/points_decim_1,LZ4 only,91,0.546841,28199,2589,6,3.28105,
/os_cloud_node/points_decim_1,LZ4 only,92,0.546497,27544,2545,6,3.27898,
/os_cloud_node/points_decim_1,LZ4 only,93,0.54636,28005,2582,6,3.27816,
/os_cloud_node/points_decim_1,LZ4 only,94,0.547555,8622,1425,6,3.28533,
/os_cloud_node/points_decim_1,LZ4 only,95,0.54843,27715,2571,6,3.29058,
/os_cloud_node/points_decim_1,LZ4 only,96,0.544272,27649,2538,6,3.26563,
/os_cloud_node/points_decim_1,LZ4 only,97,0.544265,28538,2607,6,3.26559,
/os_cloud_node/points_decim_1,LZ4 only,98,0.542817,21015,3028,6,3.2569,
/os_cloud_node/points_decim_1,LZ4 only,99,0.536907,30938,2587,6,3.22144,
/os_cloud_node/points_decim_1,LZ4 only,100,0.539801,27478,2574,6,3.23881,
/os_cloud_node/points_decim_1,LZ4 only,101,0.538339,27654,2575,6,3.23003,
/os_cloud_node/points_decim_1,LZ4 only,102,0.532172,27031,2551,6,3.19303,
/os_cloud_node/points_decim_1,LZ4 only,103,0.542732,27787,2567,6,3.25639,
/os_cloud_node/points_decim_1,LZ4 only,104,0.544906,27895,2550,6,3.26943,
/os_cloud_node/points_decim_1,LZ4 only,105,0.545277,28920,2618,6,3.27166,
/os_cloud_node/points_decim_1,LZ4 only,106,0.549773,30398,2648,6,3.29864,
/os_cloud_node/points_decim_1,LZ4 only,107,0.546058,28989,2636,6,3.27635,
/os_cloud_node/points_decim_1,LZ4 only,108,0.545029,27200,2531,6,3.27017,
/os_cloud_node/points_decim_1,LZ4 only,109,0.545137,28131,2604,6,3.27082,
/os_cloud_node/points_decim_1,LZ4 only,110,0.544655,27128,2543,6,3.26793,
/os_cloud_node/points_decim_1,LZ4 only,111,0.54598,30159,2685,6,3.27588,
/os_cloud_node/points_decim_1,LZ4 only,112,0.551281,29778,2614,6,3.30769,
/os_cloud_node/points_decim_1,LZ4 only,113,0.547238,26943,2556,6,3.28343,
/os_cloud_node/points_decim_1,LZ4 only,114,0.548898,28662,2654,6,3.29339,
/os_cloud_node/points_decim_1,LZ4 only,115,0.548883,27455,2538,6,3.2933,
/os_cloud_node/points_decim_1,LZ4 only,116,0.544968,30412,2544,6,3.26981,
/os_cloud_node/points_decim_1,LZ4 only,117,0.545785,28500,2570,6,3.27471,
/os_cloud_node/points_decim_1,LZ4 only,118,0.542203,28223,2541,6,3.25322,
/os_cloud_node/points_decim_1,LZ4 only,119,0.541416,27642,2561,6,3.2485,
/os_cloud_node/points_decim_1,LZ4 only,120,0.543482,28412,2644,6,3.26089,
/os_cloud_node/points_decim_1,LZ4 only,121,0.545489,29703,2650,6,3.27293,
/os_cloud_node/points_decim_1,LZ4 only,122,0.545184,27548,2558,6,3.2711,
/os_cloud_node/points_decim_1,LZ4 only,123,0.546687,27734,2558,6,3.28012,
/os_cloud_node/points_decim_1,LZ4 only,124,0.542084,30048,2644,6,3.2525,
/os_cloud_node/points_decim_1,LZ4 only,125,0.544174,30491,2645,6,3.26504,
/os_cloud_node/points_decim_1,LZ4 only,126,0.542131,27545,2525,6,3.25279,
/os_cloud_node/points_decim_1,LZ4 only,127,0.544676,30232,2632,6,3.26805,
/os_cloud_node/points_decim_1,LZ4 only,128,0.54364,28763,2639,6,3.26184,
/os_cloud_node/points_decim_1,LZ4 only,129,0.541007,28997,2639,6,3.24604,
/os_cloud_node/points_decim_1,LZ4 only,130,0.541305,26308,2462,6,3.24783,
/os_cloud_node/points_decim_1,LZ4 only,131,0.543008,25840,2415,6,3.25805,
/os_cloud_node/points_decim_1,LZ4 only,132,0.545719,28617,2589,6,3.27432,
/os_cloud_node/points_decim_1,LZ4 only,133,0.546316,27541,2541,6,3.27789,
/os_cloud_node/points_decim_1,LZ4 only,134,0.546873,29888,2649,6,3.28124,
/os_cloud_node/points_decim_1,LZ4 only,135,0.546947,29515,2697,6,3.28168,
/os_cloud_node/points_decim_1,LZ4 only,136,0.545056,29362,2648,6,3.27034,
/os_cloud_node/points_decim_1,LZ4 only,137,0.547841,28335,2616,6,3.28705,
/os_cloud_node/points_decim_1,LZ4 only,138,0.543319,30893,2593,6,3.25992,
/os_cloud_node/points_decim_1,LZ4 only,139,0.542917,27324,2513,6,3.2575,
/os_cloud_node/points_decim_1,LZ4 only,140,0.550476,28457,2583,6,3.30286,
/os_cloud_node/points_decim_1,LZ4 only,141,0.548398,29979,2514,6,3.29039,
/os_cloud_node/points_decim_1,LZ4 only,142,0.546998,29336,2531,6,3.28199,
/os_cloud_node/points_decim_1,LZ4 only,143,0.544306,26202,2401,6,3.26583,
/os_cloud_node/points_decim_1,LZ4 only,144,0.548241,27971,2523,6,3.28945,
/os_cloud_node/points_decim_1,LZ4 only,145,0.545772,28037,2570,6,3.27463,
/os_cloud_node/points_decim_1,LZ4 only,146,0.552089,27823,2553,6,3.31254,
/os_cloud_node/points_decim_1,LZ4 only,147,0.552683,31134,2574,6,3.3161,
/os_cloud_node/points_decim_1,LZ4 only,148,0.55037,27556,2585,6,3.30222,
/os_cloud_node/points_decim_1,LZ4 only,149,0.545184,26816,2515,6,3.2711,
/os_cloud_node/points_decim_1,LZ4 only,150,0.543915,29595,2696,6,3.26349,
/os_cloud_node/points_decim_1,LZ4 only,151,0.546619,30694,2753,6,3.27971,
/os_cloud_node/points_decim_1,LZ4 only,152,0.548922,26122,2454,6,3.29353,
/os_cloud_node/points_decim_1,LZ4 only,153,0.549891,27433,2537,6,3.29935,
/os_cloud_node/points_decim_1,LZ4 only,154,0.550572,26405,2454,6,3.30343,
/os_cloud_node/points_decim_1,LZ4 only,155,0.545835,30228,2603,6,3.27501,
/os_cloud_node/points_decim_1,LZ4 only,156,0.546691,27583,2525,6,3.28015,
/os_cloud_node/points_decim_1,LZ4 only,157,0.543253,27696,2542,6,3.25952,
/os_cloud_node/points_decim_1,LZ4 only,158,0.54058,28339,2560,6,3.24348,
/os_cloud_node/points_decim_1,LZ4 only,159,0.541221,28884,2521,6,3.24733,
/os_cloud_node/points_decim_1,LZ4 only,160,0.542078,29620,2475,6,3.25247,
/os_cloud_node/points_decim_1,LZ4 only,161,0.541795,27720,2489,6,3.25077,
/os_cloud_node/points_decim_1,LZ4 only,162,0.539444,27001,2471,6,3.23667,
/os_cloud_node/points_decim_1,LZ4 only,163,0.541777,30202,2561,6,3.25066,
/os_cloud_node/points_decim_1,LZ4 only,164,0.540453,29922,2599,6,3.24272,
/os_cloud_node/points_decim_1,LZ4 only,165,0.542116,27395,2514,6,3.2527,
/os_cloud_node/points_decim_1,LZ4 only,166,0.541485,28336,2593,6,3.24891,
/os_cloud_node/points_decim_1,LZ4 only,167,0.54027,28442,2592,6,3.24162,
/os_cloud_node/points_decim_1,LZ4 only,168,0.544813,28685,2575,6,3.26888,
/os_cloud_node/points_decim_1,LZ4 only,169,0.544432,28586,2589,6,3.26659,
/os_cloud_node/points_decim_1,LZ4 only,170,0.54823,29225,2574,6,3.28938,
/os_cloud_node/points_decim_1,LZ4 only,171,0.551149,26851,2484,6,3.30689,
/os_cloud_node/points_decim_1,LZ4 only,172,0.549632,29662,2707,6,3.29779,
/os_cloud_node/points_decim_1,LZ4 only,173,0.547529,29299,2678,6,3.28517,
/os_cloud_node/points_decim_1,LZ4 only,174,0.549005,26094,2451,6,3.29403,
/os_cloud_node/points_decim_1,LZ4 only,175,0.54784,27643,2505,6,3.28704,
/os_cloud_node/points_decim_1,LZ4 only,176,0.548966,27679,2540,6,3.29379,
/os_cloud_node/points_decim_1,LZ4 only,177,0.547674,29621,2618,6,3.28604,
/os_cloud_node/points_decim_1,LZ4 only,178,0.547458,26903,2473,6,3.28475,
/os_cloud_node/points_decim_1,LZ4 only,179,0.543834,29380,2590,6,3.263,
/os_cloud_node/points_decim_1,LZ4 only,180,0.538833,30156,2678,6,3.233,
/os_cloud_node/points_decim_1,LZ4 only,181,0.536015,28680,2639,6,3.21609,
/os_cloud_node/points_decim_1,LZ4 only,182,0.529522,28951,2528,6,3.17713,
/os_cloud_node/points_decim_1,LZ4 only,183,0.526681,26275,2449,6,3.16009,
/os_cloud_node/points_decim_1,LZ4 only,184,0.522949,28189,2517,6,3.13769,
/os_cloud_node/points_decim_1,LZ4 only,185,0.511371,27691,2464,6,3.06823,
/os_cloud_node/points_decim_1,LZ4 only,186,0.523514,29658,2450,6,3.14109,
/os_cloud_node/points_decim_1,LZ4 only,187,0.524314,28842,2374,6,3.14589,
/os_cloud_node/points_decim_1,LZ4 only,188,0.524097,25856,2402,6,3.14458,
/os_cloud_node/points_decim_1,LZ4 only,189,0.518163,27286,2586,6,3.10898,
/os_cloud_node/points_decim_1,LZ4 only,190,0.528675,28127,2581,6,3.17205,
/os_cloud_node/points_decim_1,LZ4 only,191,0.51503,31014,2593,6,3.09018,
/os_cloud_node/points_decim_1,LZ4 only,192,0.504819,27937,2560,6,3.02891,
/os_cloud_node/points_decim_1,LZ4 only,193,0.510892,26169,2482,6,3.06535,
/os_cloud_node/points_decim_1,LZ4 only,194,0.530456,28596,2595,6,3.18273,
/os_cloud_node/points_decim_1,LZ4 only,195,0.534819,29267,2615,6,3.20891,
/os_cloud_node/points_decim_1,LZ4 only,196,0.54036,26863,2465,6,3.24216,
/os_cloud_node/points_decim_1,LZ4 only,197,0.533384,26928,2522,6,3.2003,
/os_cloud_node/points_decim_1,LZ4 only,198,0.528698,27298,2637,6,3.17219,
/os_cloud_node/points_decim_1,LZ4 only,199,0.539422,29313,2564,6,3.23653,
/os_cloud_node/points_decim_1,LZ4 only,200,0.530218,27587,2515,6,3.18131,
/os_cloud_node/points_decim_1,LZ4 only,201,0.535414,8421,1364,6,3.21248,
/os_cloud_node/points_decim_1,LZ4 only,202,0.537803,26607,2426,6,3.22682,
/os_cloud_node/points_decim_1,LZ4 only,203,0.540799,27527,2277,6,3.24479,
/os_cloud_node/points_decim_1,LZ4 only,204,0.539536,29535,2575,6,3.23722,
/os_cloud_node/points_decim_1,LZ4 only,205,0.541704,28529,2537,6,3.25023,
/os_cloud_node/points_decim_1,LZ4 only,206,0.546306,26628,2447,6,3.27784,
/os_cloud_node/points_decim_1,LZ4 only,207,0.551242,27182,2463,6,3.30745,
/os_cloud_node/points_decim_1,LZ4 only,208,0.551935,24501,2321,6,3.31161,
/os_cloud_node/points_decim_1,LZ4 only,209,0.553932,25806,2412,6,3.32359,
/os_cloud_node/points_decim_1,LZ4 only,210,0.548641,26657,2481,6,3.29185,
/os_cloud_node/points_decim_1,LZ4 only,211,0.548975,28379,2590,6,3.29385,
/os_cloud_node/points_decim_1,LZ4 only,212,0.549708,26870,2552,6,3.29825,
/os_cloud_node/points_decim_1,LZ4 only,213,0.554781,26375,2449,6,3.32869,
/os_cloud_node/points_decim_1,LZ4 only,214,0.554606,27832,2596,6,3.32764,
/os_cloud_node/points_decim_1,LZ4 only,215,0.554235,26936,2500,6,3.32541,
/os_cloud_node/points_decim_1,LZ4 only,216,0.548465,27949,2598,6,3.29079,
/os_cloud_node/points_decim_1,LZ4 only,217,0.544066,28987,2698,6,3.2644,
/os_cloud_node/points_decim_1,LZ4 only,218,0.54773,27303,2557,6,3.28638,
/os_cloud_node/points_decim_1,LZ4 only,219,0.544787,26922,2500,6,3.26872,
/os_cloud_node/points_decim_1,LZ4 only,220,0.539812,27392,2497,6,3.23887,
/os_cloud_node/points_decim_1,LZ4 only,221,0.548685,30229,2658,6,3.29211,
/os_cloud_node/points_decim_1,LZ4 only,222,0.551595,28519,2627,6,3.30957,
/os_cloud_node/points_decim_1,LZ4 only,223,0.556889,27909,2594,6,3.34134,
/os_cloud_node/points_decim_1,LZ4 only,224,0.561112,28126,2608,6,3.36667,
/os_cloud_node/points_decim_1,LZ4 only,225,0.572837,28437,2605,6,3.43702,
/os_cloud_node/points_decim_1,LZ4 only,226,0.578258,30882,2531,6,3.46955,
/os_cloud_node/points_decim_1,LZ4 only,227,0.58012,28413,2455,6,3.48072,
/os_cloud_node/points_decim_1,LZ4 only,228,0.584427,27776,2448,6,3.50656,
/os_cloud_node/points_decim_1,LZ4 only,229,0.587681,27517,2448,6,3.52609,
/os_cloud_node/points_decim_1,LZ4 only,230,0.591583,29275,2415,6,3.5495,
/os_cloud_node/points_decim_1,LZ4 only,231,0.590642,26954,2411,6,3.54385,
/os_cloud_node/points_decim_1,LZ4 only,232,0.58886,27847,2447,6,3.53316,
/os_cloud_node/points_decim_1,LZ4 only,233,0.587572,27415,2427,6,3.52543,
/os_cloud_node/points_decim_1,LZ4 only,234,0.585681,30134,2401,6,3.51409,
/os_cloud_node/points_decim_1,LZ4 only,235,0.585034,28240,2395,6,3.51021,
/os_cloud_node/points_decim_1,LZ4 only,236,0.582524,23628,2201,6,3.49514,
/os_cloud_node/points_decim_1,LZ4 only,237,0.580314,28732,2446,6,3.48188,
/os_cloud_node/points_decim_1,Cloudini 0p0001,0,0.328609,5152,5549,6,1.97165,
/os_cloud_node/points_decim_1,Cloudini 0p0001,1,0.328654,5124,5366,6,1.97192,
/os_cloud_node/points_decim_1,Cloudini 0p0001,2,0.32887,5089,5554,6,1.97322,
/os_cloud_node/points_decim_1,Cloudini 0p0001,3,0.329076,5137,5623,6,1.97446,
/os_cloud_node/points_decim_1,Cloudini 0p0001,4,0.330039,5130,5494,6,1.98023,
/os_cloud_node/points_decim_1,Cloudini 0p0001,5,0.329727,4961,5515,6,1.97836,
/os_cloud_node/points_decim_1,Cloudini 0p0001,6,0.330233,5109,5586,6,1.9814,
/os_cloud_node/points_decim_1,Cloudini 0p0001,7,0.331595,5178,5713,6,1.98957,
/os_cloud_node/points_decim_1,Cloudini 0p0001,8,0.331713,5048,5434,6,1.99028,
/os_cloud_node/points_decim_1,Cloudini 0p0001,9,0.332654,5099,5464,6,1.99592,
/os_cloud_node/points_decim_1,Cloudini 0p0001,10,0.331894,5103,5530,6,1.99136,
/os_cloud_node/points_decim_1,Cloudini 0p0001,11,0.33168,5180,5515,6,1.99008,
/os_cloud_node/points_decim_1,Cloudini 0p0001,12,0.330983,5061,5371,6,1.9859,
/os_cloud_node/points_decim_1,Cloudini 0p0001,13,0.330819,5275,5559,6,1.98491,
/os_cloud_node/points_decim_1,Cloudini 0p0001,14,0.329881,5146,5531,6,1.97929,
/os_cloud_node/points_decim_1,Cloudini 0p0001,15,0.322953,5116,5438,6,1.93772,
/os_cloud_node/points_decim_1,Cloudini 0p0001,16,0.315955,5069,5333,6,1.89573,
/os_cloud_node/points_decim_1,Cloudini 0p0001,17,0.310994,4802,5243,6,1.86596,
/os_cloud_node/points_decim_1,Cloudini 0p0001,18,0.307094,4917,5304,6,1.84257,
/os_cloud_node/points_decim_1,Cloudini 0p0001,19,0.305973,4907,5259,6,1.83584,
/os_cloud_node/points_decim_1,Cloudini 0p0001,20,0.305119,4856,5299,6,1.83071,
/os_cloud_node/points_decim_1,Cloudini 0p0001,21,0.306088,4772,5197,6,1.83653,
/os_cloud_node/points_decim_1,Cloudini 0p0001,22,0.306031,4881,5293,6,1.83618,
/os_cloud_node/points_decim_1,Cloudini 0p0001,23,0.306452,4804,5268,6,1.83871,
/os_cloud_node/points_decim_1,Cloudini 0p0001,24,0.306422,4882,5265,6,1.83853,
/os_cloud_node/points_decim_1,Cloudini 0p0001,25,0.307254,4888,5320,6,1.84352,
/os_cloud_node/points_decim_1,Cloudini 0p0001,26,0.307631,4883,5330,6,1.84579,
/os_cloud_node/points_decim_1,Cloudini 0p0001,27,0.308388,4994,5390,6,1.85033,
/os_cloud_node/points_decim_1,Cloudini 0p0001,28,0.308475,4895,5329,6,1.85085,
/os_cloud_node/points_decim_1,Cloudini 0p0001,29,0.30874,4790,5312,6,1.85244,
/os_cloud_node/points_decim_1,Cloudini 0p0001,30,0.30805,4861,5350,6,1.8483,
/os_cloud_node/points_decim_1,Cloudini 0p0001,31,0.306838,4970,5449,6,1.84103,
/os_cloud_node/points_decim_1,Cloudini 0p0001,32,0.299474,4742,5184,6,1.79685,
/os_cloud_node/points_decim_1,Cloudini 0p0001,33,0.291858,4804,5090,6,1.75115,
/os_cloud_node/points_decim_1,Cloudini 0p0001,34,0.29192,4471,5092,6,1.75152,
/os_cloud_node/points_decim_1,Cloudini 0p0001,35,0.296048,4723,5250,6,1.77629,
/os_cloud_node/points_decim_1,Cloudini 0p0001,36,0.300362,4789,5231,6,1.80217,
/os_cloud_node/points_decim_1,Cloudini 0p0001,37,0.303861,5012,5311,6,1.82316,
/os_cloud_node/points_decim_1,Cloudini 0p0001,38,0.302963,4959,5439,6,1.81778,
/os_cloud_node/points_decim_1,Cloudini 0p0001,39,0.30234,4878,5274,6,1.81404,
/os_cloud_node/points_decim_1,Cloudini 0p0001,40,0.30271,4979,5268,6,1.81626,
/os_cloud_node/points_decim_1,Cloudini 0p0001,41,0.3014,4876,5403,6,1.8084,
/os_cloud_node/points_decim_1,Cloudini 0p0001,42,0.300001,4727,5323,6,1.80001,
/os_cloud_node/points_decim_1,Cloudini 0p0001,43,0.298879,4805,5386,6,1.79327,
/os_cloud_node/points_decim_1,Cloudini 0p0001,44,0.298611,4718,5191,6,1.79167,
/os_cloud_node/points_decim_1,Cloudini 0p0001,45,0.299044,4784,5317,6,1.79426,
/os_cloud_node/points_decim_1,Cloudini 0p0001,46,0.298384,4782,5280,6,1.7903,
/os_cloud_node/points_decim_1,Cloudini 0p0001,47,0.297884,4692,5198,6,1.7873,
/os_cloud_node/points_decim_1,Cloudini 0p0001,48,0.297996,4822,5369,6,1.78798,
/os_cloud_node/points_decim_1,Cloudini 0p0001,49,0.295959,4692,5310,6,1.77576,
/os_cloud_node/points_decim_1,Cloudini 0p0001,50,0.292531,4523,5194,6,1.75519,
/os_cloud_node/points_decim_1,Cloudini 0p0001,51,0.293966,4582,5203,6,1.76379,
/os_cloud_node/points_decim_1,Cloudini 0p0001,52,0.292614,4713,5342,6,1.75568,
/os_cloud_node/points_decim_1,Cloudini 0p0001,53,0.291791,4770,5164,6,1.75074,
/os_cloud_node/points_decim_1,Cloudini 0p0001,54,0.291912,4763,5252,6,1.75147,
/os_cloud_node/points_decim_1,Cloudini 0p0001,55,0.292301,4539,5012,6,1.75381,
/os_cloud_node/points_decim_1,Cloudini 0p0001,56,0.293517,4706,5096,6,1.7611,
/os_cloud_node/points_decim_1,Cloudini 0p0001,57,0.292121,4671,5258,6,1.75273,
/os_cloud_node/points_decim_1,Cloudini 0p0001,58,0.2916,4656,5122,6,1.7496,
/os_cloud_node/points_decim_1,Cloudini 0p0001,59,0.291967,4751,5075,6,1.7518,
/os_cloud_node/points_decim_1,Cloudini 0p0001,60,0.291016,4497,5108,6,1.7461,
/os_cloud_node/points_decim_1,Cloudini 0p0001,61,0.28954,4686,5101,6,1.73724,
/os_cloud_node/points_decim_1,Cloudini 0p0001,62,0.293341,4684,5202,6,1.76004,
/os_cloud_node/points_decim_1,Cloudini 0p0001,63,0.294478,4666,5098,6,1.76687,
/os_cloud_node/points_decim_1,Cloudini 0p0001,64,0.292552,4646,5075,6,1.75531,
/os_cloud_node/points_decim_1,Cloudini 0p0001,65,0.291543,4661,5193,6,1.74926,
/os_cloud_node/points_decim_1,Cloudini 0p0001,66,0.289335,4643,5055,6,1.73601,
/os_cloud_node/points_decim_1,Cloudini 0p0001,67,0.28762,4407,5166,6,1.72572,
/os_cloud_node/points_decim_1,Cloudini 0p0001,68,0.284843,4371,5045,6,1.70906,
/os_cloud_node/points_decim_1,Cloudini 0p0001,69,0.283696,4469,5090,6,1.70218,
/os_cloud_node/points_decim_1,Cloudini 0p0001,70,0.283624,4399,4968,6,1.70174,
/os_cloud_node/points_decim_1,Cloudini 0p0001,71,0.28404,4549,5171,6,1.70424,
/os_cloud_node/points_decim_1,Cloudini 0p0001,72,0.285554,4434,5050,6,1.71332,
/os_cloud_node/points_decim_1,Cloudini 0p0001,73,0.28641,4444,5034,6,1.71846,
/os_cloud_node/points_decim_1,Cloudini 0p0001,74,0.287625,4480,5045,6,1.72575,
/os_cloud_node/points_decim_1,Cloudini 0p0001,75,0.288406,4538,4991,6,1.73044,
/os_cloud_node/points_decim_1,Cloudini 0p0001,76,0.289721,4477,5235,6,1.73833,
/os_cloud_node/points_decim_1,Cloudini 0p0001,77,0.292603,4835,5152,6,1.75562,
/os_cloud_node/points_decim_1,Cloudini 0p0001,78,0.292656,4677,5149,6,1.75594,
/os_cloud_node/points_decim_1,Cloudini 0p0001,79,0.293109,4716,5213,6,1.75865,
/os_cloud_node/points_decim_1,Cloudini 0p0001,80,0.294693,4685,5124,6,1.76816,
/os_cloud_node/points_decim_1,Cloudini 0p0001,81,0.295234,4605,5102,6,1.7714,
/os_cloud_node/points_decim_1,Cloudini 0p0001,82,0.295245,4639,5095,6,1.77147,
/os_cloud_node/points_decim_1,Cloudini 0p0001,83,0.296637,4839,5131,6,1.77982,
/os_cloud_node/points_decim_1,Cloudini 0p0001,84,0.297444,4832,5343,6,1.78466,
/os_cloud_node/points_decim_1,Cloudini 0p0001,85,0.29588,4683,5245,6,1.77528,
/os_cloud_node/points_decim_1,Cloudini 0p0001,86,0.293384,4654,5130,6,1.7603,
/os_cloud_node/points_decim_1,Cloudini 0p0001,87,0.292837,4734,5106,6,1.75702,
/os_cloud_node/points_decim_1,Cloudini 0p0001,88,0.294253,4642,5231,6,1.76552,
/os_cloud_node/points_decim_1,Cloudini 0p0001,89,0.295182,4683,5246,6,1.77109,
/os_cloud_node/points_decim_1,Cloudini 0p0001,90,0.295181,4584,5220,6,1.77109,
/os_cloud_node/points_decim_1,Cloudini 0p0001,91,0.295004,4609,5018,6,1.77002,
/os_cloud_node/points_decim_1,Cloudini 0p0001,92,0.294985,4428,4994,6,1.76991,
/os_cloud_node/points_decim_1,Cloudini 0p0001,93,0.294335,4554,5239,6,1.76601,
/os_cloud_node/points_decim_1,Cloudini 0p0001,94,0.294426,4479,5070,6,1.76656,
/os_cloud_node/points_decim_1,Cloudini 0p0001,95,0.29493,4567,5079,6,1.76958,
/os_cloud_node/points_decim_1,Cloudini 0p0001,96,0.293702,4444,4986,6,1.76221,
/os_cloud_node/points_decim_1,Cloudini 0p0001,97,0.293514,4552,5149,6,1.76109,
/os_cloud_node/points_decim_1,Cloudini 0p0001,98,0.292386,4631,5149,6,1.75432,
/os_cloud_node/points_decim_1,Cloudini 0p0001,99,0.290112,4766,5088,6,1.74067,
/os_cloud_node/points_decim_1,Cloudini 0p0001,100,0.291092,4589,5021,6,1.74655,
/os_cloud_node/points_decim_1,Cloudini 0p0001,101,0.291961,4671,5186,6,1.75177,
/os_cloud_node/points_decim_1,Cloudini 0p0001,102,0.291214,4632,5091,6,1.74728,
/os_cloud_node/points_decim_1,Cloudini 0p0001,103,0.293144,4641,5150,6,1.75887,
/os_cloud_node/points_decim_1,Cloudini 0p0001,104,0.294065,4635,5183,6,1.76439,
/os_cloud_node/points_decim_1,Cloudini 0p0001,105,0.294434,4807,5177,6,1.7666,
/os_cloud_node/points_decim_1,Cloudini 0p0001,106,0.294585,4642,5099,6,1.76751,
/os_cloud_node/points_decim_1,Cloudini 0p0001,107,0.293262,4780,5288,6,1.75957,
/os_cloud_node/points_decim_1,Cloudini 0p0001,108,0.29313,4812,5172,6,1.75878,
/os_cloud_node/points_decim_1,Cloudini 0p0001,109,0.293916,4814,5407,6,1.7635,
/os_cloud_node/points_decim_1,Cloudini 0p0001,110,0.293859,4777,5216,6,1.76316,
/os_cloud_node/points_decim_1,Cloudini 0p0001,111,0.297467,4811,5388,6,1.7848,
/os_cloud_node/points_decim_1,Cloudini 0p0001,112,0.298071,4770,5309,6,1.78842,
/os_cloud_node/points_decim_1,Cloudini 0p0001,113,0.296142,4703,5184,6,1.77685,
/os_cloud_node/points_decim_1,Cloudini 0p0001,114,0.295436,4771,5225,6,1.77262,
/os_cloud_node/points_decim_1,Cloudini 0p0001,115,0.295728,4711,5243,6,1.77437,
/os_cloud_node/points_decim_1,Cloudini 0p0001,116,0.294727,4708,5109,6,1.76836,
/os_cloud_node/points_decim_1,Cloudini 0p0001,117,0.294896,4568,5056,6,1.76937,
/os_cloud_node/points_decim_1,Cloudini 0p0001,118,0.29416,4662,5039,6,1.76496,
/os_cloud_node/points_decim_1,Cloudini 0p0001,119,0.292516,4549,5142,6,1.7551,
/os_cloud_node/points_decim_1,Cloudini 0p0001,120,0.293365,4583,5093,6,1.76019,
/os_cloud_node/points_decim_1,Cloudini 0p0001,121,0.295324,4707,5182,6,1.77195,
/os_cloud_node/points_decim_1,Cloudini 0p0001,122,0.295088,4807,5169,6,1.77053,
/os_cloud_node/points_decim_1,Cloudini 0p0001,123,0.296103,4695,5121,6,1.77662,
